host_is_superhost,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,Number of amenities,guests_included,price_per_extra_person,minimum_nights,number_of_reviews,number_days_btw_first_last_review,review_scores_rating,cancellation_policy,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,property_type_unkown
0,1,-0.25722005716544594,-0.49260441548595596,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,1.5038939265587805,-0.40617898105331585,-0.5735217291822945,-0.018212314541129933,-0.5157927048785798,-0.6849489345199619,-8.500765479786448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.15831847063791082,0.49210659612984925,0,0.5394105572908356,-0.44190633428489506,0.9996751007840194,0.3756550064762401,4,0.051294701615753266,2.362515004866273,4.618684304605454,-0.018212314541129933,-0.40421662786793716,-0.5223993654499943,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.27397679204077047,0.17638863587641404,0,1.0965103773570868,1.569919758488791,0.9996751007840194,0.3756550064762401,4,0.051294701615753266,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5157927048785798,-0.6849489345199619,0.8693638368704976,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.3742424151095556,0.5093775052780571,0,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.6738372265913364,-0.40617898105331585,-0.5735217291822945,0.7334124959999097,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.8218235345790192,0.5782283115173983,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,-1.1937903483354129,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-1.2391878515889372,-0.8872607962821469,0,0.5394105572908356,-0.44190633428489506,0.9996751007840194,0.3756550064762401,4,1.0888655765750583,0.5167190142532138,-0.054301125803519756,-0.12558728747556416,0.34892189195390083,1.0242119755539616,0.6351106039540739,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.3646955548421055,-0.455703036970285,2,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-1.4013045233272738,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5157927048785798,-0.6849489345199619,0.28373075457943847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-2.018315052874911,-1.6765818504622654,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,0.2588088766076143,0.5167190142532138,0.46491947757525504,-0.018212314541129933,0.9904843347650961,0.9692319742508844,-0.653282177086256,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,1.442163831471247,1.687786148495936,0,1.0965103773570868,-0.44190633428489506,2.3254702237854272,1.3332673590509174,4,-0.5712478233598298,2.362515004866273,0.7245297792646425,-0.23296226040999837,1.1020604117757389,0.08955195340164825,-1.0046620264608914,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,-0.7298043608116109,-0.5976654449294949,1,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-3.061417923262162,-0.40617898105331585,-0.5735217291822945,-0.018212314541129933,1.3531065850496848,0.42182239605937605,0.40085737103765023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.827800276897633,-1.0874767209631646,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-3.061417923262162,-0.40617898105331585,-0.054301125803519756,-0.23296226040999837,-0.5157927048785798,-0.6849489345199619,-3.815700821457975,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1.065817865222719,0.919882616387827,0,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.7787619983516908,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.3763226086152765,-0.5749889319138073,0.8693638368704976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.12574598354270497,0.5988417715036235,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.9862761733435519,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.48789868562591915,-0.6801680648414333,-0.3019023277116206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.08993743551417144,0.1696776995997929,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,0.8813514015831974,0.5167190142532138,0.46491947757525504,-0.12558728747556416,-0.34842858936261584,0.017838908223721386,0.517983987495862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-1.898468627764547,0.3927023874558431,1,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.6738372265913364,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,-0.45626052010787543,-0.34039173092078906,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-1.1937903483354129,0.5167190142532138,-0.054301125803519756,-0.018212314541129933,0.09787571867995484,2.5086720107370475,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.3465998049140247,-2.6883053294559476,1,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.9862761733435519,-0.40617898105331585,-0.5735217291822945,1.1629123877376464,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,-1.4205318978287915,0.7553991342667786,1,-0.5747890828416665,1.569919758488791,-0.3261200222173882,-0.5819573460984373,4,-1.816332873310996,-0.40617898105331585,-0.054301125803519756,-0.23296226040999837,3.0546417594619855,2.1811824377578484,-0.653282177086256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,-0.6148323303781308,-0.15687516471064855,0,-0.01768926277541543,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-1.4013045233272738,-0.40617898105331585,-0.5735217291822945,0.1965376313277385,-0.48789868562591915,-0.6538732816095268,0.8693638368704976,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.06653961738373594,0.8792709426529949,1,-0.5747890828416665,9.617224129583535,-0.3261200222173882,-0.5819573460984373,4,-0.9862761733435519,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.48789868562591915,-0.6012837151457139,-0.3019023277116206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1.0787009981020774,1.3649464499158823,0,-0.5747890828416665,-0.44190633428489506,-1.651915145218796,-0.5819573460984373,4,0.2588088766076143,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5157927048785798,-0.6849489345199619,0.28373075457943847,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.8096905578421314,-1.013418807378593,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.8813514015831974,-0.40617898105331585,-0.054301125803519756,-0.23296226040999837,-0.3205345701099551,-0.5797698015923358,0.8693638368704976,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.07033894348886212,-2.6246555705943466,0,1.653610197423338,2.5758328048756343,2.3254702237854272,4.2061044167749495,4,0.6738372265913364,1.4396170095597434,1.5033606843328045,-0.018212314541129933,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0.7838704780378463,0.4324340900305827,0,-0.5747890828416665,-0.44190633428489506,-1.651915145218796,-0.5819573460984373,4,-0.3637336483679688,-0.40617898105331585,-0.5735217291822945,0.1965376313277385,-0.3763226086152765,-0.14471066084624615,0.8693638368704976,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.22301838091290574,0.24268915237312524,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-2.64638957327844,-0.40617898105331585,-0.5735217291822945,0.41128757719660697,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-1.7804575384920895,-1.1066013424655665,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.4663230515994753,0.5167190142532138,0.7245297792646425,-0.23296226040999837,4.170402529568412,1.0026980620005836,0.6351106039540739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.7114754247308996,0.671683226224055,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,1.2963797515669193,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,0.2931338534485795,1.1676380659098153,0.517983987495862,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.9908469090210664,0.674858330574001,0,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,1.5038939265587805,-0.40617898105331585,-0.5735217291822945,0.7334124959999097,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.0598354342765022,0.819050806802682,0,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.9862761733435519,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.48789868562591915,-0.665825455805848,0.8693638368704976,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1.5286992126552241,0.6072549209313125,0,1.0965103773570868,2.5758328048756343,0.9996751007840194,0.3756550064762401,4,0.2588088766076143,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.09116608531062889,-0.11780846390085167,1,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.3637336483679688,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.5157927048785798,-0.6849489345199619,0.8693638368704976,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.5511261731157003,-1.3762061347659138,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.5712478233598298,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-3.2539958139141594,-1.0892121044660843,1,-0.01768926277541543,0.564006712101948,-0.3261200222173882,0.3756550064762401,4,-0.15621947337610775,1.4396170095597434,0.20530917588586764,-0.23296226040999837,1.2136364887863815,-0.3048697950769495,0.7522372204122857,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1.0149261935799678,0.4929939030412069,0,1.0965103773570868,1.569919758488791,0.9996751007840194,1.3332673590509174,4,1.9189222765425025,-0.40617898105331585,-0.5735217291822945,0.7334124959999097,-0.4321106471205978,1.0457258891073398,-0.3019023277116206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.2616268734022686,-0.48709909392000234,0,-0.01768926277541543,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.8813514015831974,-0.40617898105331585,-0.5735217291822945,-0.018212314541129933,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.5898499500953825,0.3593011189488059,0,0.5394105572908356,0.564006712101948,0.9996751007840194,0.3756550064762401,4,0.8813514015831974,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.3763226086152765,2.7572772340205276,-0.653282177086256,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,-0.8142330257214379,-0.6413702539724744,0,-0.01768926277541543,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,1.2963797515669193,-0.40617898105331585,1.2956724429812947,-0.12558728747556416,2.998853720956664,1.0983154555711527,0.517983987495862,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.13850005994791176,0.8718758678697688,1,-0.5747890828416665,9.617224129583535,-0.3261200222173882,-0.5819573460984373,4,-0.9862761733435519,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5157927048785798,-0.6849489345199619,-3.815700821457975,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,-0.17572551732586966,1.681023224071291,0,1.0965103773570868,1.569919758488791,0.9996751007840194,0.3756550064762401,4,1.7114081015506415,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.34842858936261584,-0.5917219757886569,0.517983987495862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.31942608174440784,-0.8469211832210544,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.5712478233598298,-0.40617898105331585,0.7245297792646425,-0.12558728747556416,-0.4600046663732585,-0.6490924119309984,-1.4731684922937387,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.6478920961230327,1.0495962340440443,1,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,2,1.2963797515669193,-0.40617898105331585,-0.15814524647927472,-0.23296226040999837,0.5162860074698649,-0.3718019705763479,-0.8875354100026797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.9615486771428013,0.9470542376651324,0,1.653610197423338,0.564006712101948,0.9996751007840194,1.3332673590509174,4,0.4663230515994753,2.362515004866273,1.243750382643417,-0.018212314541129933,-0.34842858936261584,-0.12558718213213232,0.517983987495862,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,-2.331038991735782,-0.28409462706544797,0,1.0965103773570868,-0.44190633428489506,0.9996751007840194,0.3756550064762401,4,0.2588088766076143,1.4396170095597434,1.243750382643417,0.08916265839330428,-0.2647465316046338,-0.3741924054156121,-1.0046620264608914,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.3042058607544208,-0.5106931013851007,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,0.3756550064762401,4,-0.15621947337610775,-0.40617898105331585,-0.5735217291822945,0.41128757719660697,-0.5157927048785798,-0.6849489345199619,-1.4731684922937387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-1.7953609479511352,0.8737308560063776,0,0.5394105572908356,-0.44190633428489506,0.9996751007840194,0.3756550064762401,4,0.2588088766076143,2.362515004866273,0.7245297792646425,-0.23296226040999837,-0.5157927048785798,-0.6849489345199619,0.8693638368704976,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.7390030712582014,-0.9242655132019779,1,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.3637336483679688,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.5157927048785798,-0.6849489345199619,0.8693638368704976,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.8589118945812079,0.887733528662518,1,1.0965103773570868,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.4663230515994753,0.5167190142532138,-0.5735217291822945,-0.23296226040999837,0.7394381614911502,-0.35028805702296983,-0.3019023277116206,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,-1.1458868556225406,1.0482378443473828,0,0.5394105572908356,-0.44190633428489506,0.9996751007840194,0.3756550064762401,4,0.051294701615753266,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.12527643534133048,0.2879580450605792,0.517983987495862,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.22591149738396268,0.7111789089876803,0,0.5394105572908356,1.569919758488791,0.9996751007840194,0.3756550064762401,4,1.7114081015506415,0.5167190142532138,-0.054301125803519756,-0.018212314541129933,-0.04159437758334849,-0.08016892018611199,0.40085737103765023,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1.0400371258409762,0.7933160358616296,0,1.0965103773570868,1.569919758488791,0.9996751007840194,0.3756550064762401,4,1.0888655765750583,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.34618660501186566,1.230250900572076,2,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,3,1.0888655765750583,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,0.7952261999964715,1.0146502361969048,-0.1847757112534088,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0.2464387135685568,-0.1389070402825705,0,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-0.5712478233598298,-0.40617898105331585,-0.5735217291822945,-0.12558728747556416,-0.4600046663732585,-0.5797698015923358,0.8693638368704976,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-1.428625467545234,-0.7653823984624004,0,1.653610197423338,-0.44190633428489506,2.3254702237854272,1.3332673590509174,4,-0.7787619983516908,4.208310995479332,-0.5735217291822945,-0.23296226040999837,-0.3205345701099551,0.9166424077870714,-0.41902894416983244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.3825068539895906,-0.30621223492900745,0,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.4663230515994753,-0.40617898105331585,-0.5735217291822945,-0.018212314541129933,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.5203693216493371,0.6700199244472923,0,0.5394105572908356,1.569919758488791,0.9996751007840194,0.3756550064762401,4,0.051294701615753266,2.362515004866273,2.022581287711579,-0.12558728747556416,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.05074047269043,-1.008409127415662,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.4663230515994753,-0.40617898105331585,0.20530917588586764,-0.018212314541129933,0.09787571867995484,0.05847630049121327,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.11965459837680974,0.4018181742399119,2,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,0,0.4663230515994753,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,0.26523983419591884,1.3182354607834619,-0.3019023277116206,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.20144825976388256,-0.5319138339662449,0,1.0965103773570868,1.569919758488791,0.9996751007840194,0.3756550064762401,4,-0.15621947337610775,-0.40617898105331585,-0.5735217291822945,-0.018212314541129933,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.42986253906155586,0.6081144795677812,0,-0.01768926277541543,-0.44190633428489506,-1.651915145218796,0.3756550064762401,4,-0.15621947337610775,0.5167190142532138,0.7245297792646425,-0.12558728747556416,-0.2647465316046338,-0.39331588412972596,-1.0046620264608914,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.4907829258918271,-0.4542751171132025,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,2.5414648015180856,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,0.09787571867995484,0.32381456764954264,0.28373075457943847,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.26139398684399434,-1.595045298323404,0,0.5394105572908356,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-3.061417923262162,-0.40617898105331585,-0.5735217291822945,-0.23296226040999837,-0.5436867241312404,-0.6849489345199619,0.28373075457943847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,-0.24887520926751858,-0.5357421390911898,1,-0.01768926277541543,-0.44190633428489506,-0.3261200222173882,1.3332673590509174,0,1.2963797515669193,0.5167190142532138,0.46491947757525504,-0.12558728747556416,1.4925766813129882,1.9301867796351042,-1.2389152593773152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0.38602716080169336,-0.2528140284557781,0,-1.1318889029079178,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,0.8813514015831974,11.59149495793157,-0.5735217291822945,-0.23296226040999837,-0.5157927048785798,-0.6849489345199619,-3.815700821457975,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,1.6189056675604232,1.5933013581539661,1,-0.5747890828416665,-0.44190633428489506,-0.3261200222173882,-0.5819573460984373,4,-1.6088186983191348,0.5167190142532138,0.46491947757525504,-0.23296226040999837,0.06998169942729418,-0.34789762218370557,-1.4731684922937387,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
